order_placed_at_utc,order_category,item_count,actual_delivery_time_minutes,estimated_delivery_time_lower_minutes,estimated_delivery_time_upper_minutes,venue_location_h3_index,customer_location_h3_index,courier_supply_index,precipitation,estimate_width,estimate_midpoint,h3_grid_distance,h3_distance_km,venue_friction_score,distance_x_weather
2022-02-04 06:57:00+00:00,Retail,17,19.64346603389484,20.0,30.0,881126d307fffff,881126d33dfffff,1.87,0.0,10.0,25.0,1,0.5,3.2052688715229807,0.0
2022-02-04 07:05:00+00:00,Food delivery,1,30.66834545891736,50.0,60.0,881126d331fffff,881126d1ebfffff,1.88,0.0,10.0,55.0,9,4.5,4.688780331316055,0.0
2022-02-04 07:21:00+00:00,Food delivery,2,35.268818189948135,25.0,35.0,881126d06dfffff,881126d06dfffff,1.9,0.0,10.0,30.0,0,0.0,4.261943734540301,0.0
2022-02-04 07:21:00+00:00,Food delivery,1,23.84345775256296,10.0,20.0,881126d33dfffff,881126d33dfffff,1.89,0.0,10.0,15.0,0,0.0,4.064211153054159,0.0
2022-02-04 07:29:00+00:00,Food delivery,2,33.044441773688945,15.0,25.0,881126d00dfffff,881126d009fffff,1.91,0.0,10.0,20.0,1,0.5,8.039979101473463,0.0
2022-02-04 07:34:00+00:00,Retail,1,21.03970371523431,35.0,45.0,881126d331fffff,881126d317fffff,1.94,0.0,10.0,40.0,2,1.0,4.688780331316055,0.0
2022-02-04 07:43:00+00:00,Retail,1,30.42701115978276,30.0,40.0,881126d307fffff,881126d045fffff,1.96,0.0,10.0,35.0,5,2.5,3.2052688715229807,0.0
2022-02-04 07:50:00+00:00,Food delivery,1,35.254511692404385,10.0,25.0,881126d331fffff,881126d331fffff,1.97,0.0,15.0,17.5,0,0.0,4.688780331316055,0.0
2022-02-04 07:56:00+00:00,Food delivery,5,21.371178359104384,35.0,45.0,881126d15dfffff,881126d227fffff,1.97,0.0,10.0,40.0,7,3.5,0.0,0.0
2022-02-04 08:03:00+00:00,Food delivery,3,22.415704968005553,20.0,30.0,881126d0a9fffff,881126d0adfffff,1.98,0.0,10.0,25.0,1,0.5,3.108744976203293,0.0
2022-02-04 08:04:00+00:00,Retail,1,9.827270012920543,10.0,20.0,881126d363fffff,881126d305fffff,1.99,0.0,10.0,15.0,1,0.5,2.700118072290982,0.0
2022-02-04 08:08:00+00:00,Food delivery,3,28.35588547613717,30.0,40.0,881126d331fffff,881126d333fffff,2.0,0.0,10.0,35.0,1,0.5,4.688780331316055,0.0
2022-02-04 08:13:00+00:00,Retail,32,45.78489628709499,45.0,55.0,881126d18bfffff,881126d19dfffff,2.01,0.0,10.0,50.0,1,0.5,8.382900180684478,0.0
2022-02-04 08:19:00+00:00,Food delivery,4,32.51822962039498,35.0,45.0,881126d301fffff,881126d34dfffff,2.01,0.0,10.0,40.0,4,2.0,3.208926676738345,0.0
2022-02-04 08:30:00+00:00,Retail,6,18.46081503328979,25.0,35.0,881126d331fffff,881126d33dfffff,2.03,0.0,10.0,30.0,1,0.5,4.688780331316055,0.0
2022-02-04 08:31:00+00:00,Food delivery,2,26.797646982661764,15.0,25.0,881126d1c1fffff,881126d1c1fffff,2.02,0.0,10.0,20.0,0,0.0,3.175649837647823,0.0
2022-02-04 08:33:00+00:00,Food delivery,3,30.414313649261764,55.0,65.0,881126d067fffff,881126d181fffff,2.02,0.0,10.0,60.0,8,4.0,3.0048864636146604,0.0
2022-02-04 08:38:00+00:00,Retail,9,38.91822962039499,40.0,50.0,881126d18bfffff,881126d1edfffff,2.01,0.0,10.0,45.0,5,2.5,8.382900180684478,0.0
2022-02-04 08:42:00+00:00,Food delivery,4,42.105885476137175,45.0,55.0,881126d191fffff,881126c35bfffff,2.0,0.0,10.0,50.0,4,2.0,3.7824719692268656,0.0
2022-02-04 08:46:00+00:00,Food delivery,1,35.382371634605555,25.0,35.0,881126d053fffff,881126d2a5fffff,1.98,0.0,10.0,30.0,1,0.5,2.5624253730316258,0.0
2022-02-04 08:51:00+00:00,Food delivery,1,16.954511692404385,20.0,30.0,881126d06bfffff,881126d063fffff,1.97,0.0,10.0,25.0,1,0.5,2.9742945567361363,0.0
2022-02-04 08:54:00+00:00,Food delivery,2,22.754511692404385,40.0,50.0,881126d301fffff,881126d345fffff,1.97,0.0,10.0,45.0,3,1.5,3.208926676738345,0.0
2022-02-04 08:57:00+00:00,Food delivery,3,37.45451169240438,25.0,35.0,881126d191fffff,881126c245fffff,1.97,0.0,10.0,30.0,2,1.0,3.7824719692268656,0.0
2022-02-04 09:02:00+00:00,Food delivery,2,29.3665239745362,30.0,40.0,881126d04dfffff,881126d22dfffff,1.95,0.0,10.0,35.0,3,1.5,2.8498242675484406,0.0
2022-02-04 09:03:00+00:00,Food delivery,1,35.43970371523431,30.0,40.0,881126d045fffff,881126d313fffff,1.94,0.0,10.0,35.0,1,0.5,3.1448105359072636,0.0
2022-02-04 09:04:00+00:00,Food delivery,2,48.34444177368895,40.0,50.0,881126d045fffff,881126d247fffff,1.91,0.0,10.0,45.0,7,3.5,3.1448105359072636,0.0
2022-02-04 09:05:00+00:00,Food delivery,2,51.25340179273586,45.0,55.0,881126d06dfffff,881126d267fffff,1.84,0.0,10.0,50.0,6,3.0,4.261943734540301,0.0
2022-02-04 09:05:00+00:00,Food delivery,1,25.051678792217363,15.0,25.0,881126d06bfffff,881126d045fffff,1.88,0.0,10.0,20.0,1,0.5,2.9742945567361363,0.0
2022-02-04 09:05:00+00:00,Food delivery,2,20.16013270049484,15.0,35.0,881126d04dfffff,881126d04dfffff,1.87,0.0,20.0,25.0,0,0.0,2.8498242675484406,0.0
2022-02-04 09:08:00+00:00,Food delivery,1,26.962629523601212,35.0,45.0,881126d331fffff,881126d331fffff,1.83,0.0,10.0,40.0,0,0.0,4.688780331316055,0.0
2022-02-04 09:10:00+00:00,Retail,8,20.62929619030121,15.0,25.0,881126d363fffff,881126d30dfffff,1.83,0.0,10.0,20.0,1,0.5,2.700118072290982,0.0
2022-02-04 09:10:00+00:00,Food delivery,1,35.52201021511919,20.0,30.0,881126d339fffff,881126d315fffff,1.82,0.0,10.0,25.0,1,0.5,4.229858866242744,0.0
2022-02-04 09:12:00+00:00,Food delivery,2,21.820068459435856,30.0,35.0,881126d067fffff,881126d067fffff,1.84,0.0,5.0,32.5,0,0.0,3.0048864636146604,0.0
2022-02-04 09:13:00+00:00,Food delivery,1,49.710132700494846,20.0,30.0,881126d307fffff,881126d329fffff,1.87,0.0,10.0,25.0,2,1.0,3.2052688715229807,0.0
2022-02-04 09:13:00+00:00,Food delivery,2,70.98547061202227,20.0,30.0,881126d337fffff,881126d335fffff,1.86,0.0,10.0,25.0,1,0.5,4.805924611834386,0.0
2022-02-04 09:14:00+00:00,Food delivery,1,44.36834545891736,25.0,35.0,881126d06dfffff,881126d045fffff,1.88,0.0,10.0,30.0,2,1.0,4.261943734540301,0.0
2022-02-04 09:16:00+00:00,Food delivery,2,46.34345775256296,35.0,45.0,881126d00dfffff,881126d025fffff,1.89,0.0,10.0,40.0,4,2.0,8.039979101473463,0.0
2022-02-04 09:17:00+00:00,Food delivery,1,86.60215152324814,40.0,50.0,881126d32bfffff,881126d369fffff,1.9,0.0,10.0,45.0,4,2.0,6.35361869280684,0.0
2022-02-04 09:18:00+00:00,Food delivery,2,32.74345775256296,25.0,35.0,881126d207fffff,881126d207fffff,1.89,0.0,10.0,30.0,0,0.0,3.5232561173732413,0.0
2022-02-04 09:18:00+00:00,Food delivery,1,74.56881818994815,50.0,60.0,881126d333fffff,881126d029fffff,1.9,0.0,10.0,55.0,3,1.5,2.8059590540819364,0.0
2022-02-04 09:21:00+00:00,Food delivery,3,44.88501212561736,35.0,45.0,881126d191fffff,881126d195fffff,1.88,0.0,10.0,40.0,1,0.5,3.7824719692268656,0.0
2022-02-04 09:21:00+00:00,Food delivery,4,24.568803945322266,25.0,35.0,881126d335fffff,881126d331fffff,1.86,0.0,10.0,30.0,1,0.5,3.250088634202888,0.0
2022-02-04 09:21:00+00:00,Food delivery,3,44.95340179273585,25.0,35.0,881126d307fffff,881126d33dfffff,1.84,0.0,10.0,30.0,1,0.5,3.2052688715229807,0.0
2022-02-04 09:22:00+00:00,Food delivery,3,65.86262952360121,40.0,50.0,881126d339fffff,881126d347fffff,1.83,0.0,10.0,45.0,4,2.0,4.229858866242744,0.0
2022-02-04 09:23:00+00:00,Food delivery,3,59.71486063000087,40.0,50.0,881126d04dfffff,881126d225fffff,1.81,0.0,10.0,45.0,2,1.0,2.8498242675484406,0.0
2022-02-04 09:28:00+00:00,Food delivery,6,36.34116404283725,35.0,45.0,881126d1c1fffff,881126d1e5fffff,1.8,0.0,10.0,40.0,4,2.0,3.175649837647823,0.0
2022-02-04 09:29:00+00:00,Food delivery,1,47.210728963807696,35.0,45.0,881126d305fffff,881126d339fffff,1.78,0.0,10.0,40.0,2,1.0,3.094238844546397,0.0
2022-02-04 09:30:00+00:00,Food delivery,1,54.460728963807696,55.0,65.0,881126d06dfffff,881126d31dfffff,1.78,0.0,10.0,60.0,3,1.5,4.261943734540301,0.0
2022-02-04 09:35:00+00:00,Food delivery,1,47.18728974833493,40.0,50.0,881126d32bfffff,881126d369fffff,1.77,0.0,10.0,45.0,4,2.0,6.35361869280684,0.0
2022-02-04 09:37:00+00:00,Food delivery,1,59.25395641493493,50.0,60.0,881126d335fffff,881126d32bfffff,1.77,0.0,10.0,55.0,2,1.0,3.250088634202888,0.0
2022-02-04 09:38:00+00:00,Food delivery,4,53.76072896380769,35.0,45.0,881126d06bfffff,881126d045fffff,1.78,0.0,10.0,40.0,1,0.5,2.9742945567361363,0.0
2022-02-04 09:41:00+00:00,Food delivery,3,44.54406229710769,25.0,35.0,881126d347fffff,881126d345fffff,1.78,0.0,10.0,30.0,1,0.5,3.875933984265193,0.0
2022-02-04 09:41:00+00:00,Food delivery,2,73.05395641493493,45.0,55.0,881126d267fffff,881126d22dfffff,1.77,0.0,10.0,50.0,1,0.5,5.156526067444951,0.0
2022-02-04 09:42:00+00:00,Food delivery,1,101.0175702583561,20.0,30.0,881126d33dfffff,881126d33dfffff,1.79,0.0,10.0,25.0,0,0.0,4.064211153054159,0.0
2022-02-04 09:42:00+00:00,Food delivery,1,33.02739563050769,35.0,45.0,881126d1c9fffff,881126d1c1fffff,1.78,0.0,10.0,40.0,1,0.5,2.8491436532999055,0.0
2022-02-04 09:43:00+00:00,Food delivery,4,32.31486063000087,35.0,45.0,881126d04dfffff,881126d045fffff,1.81,0.0,10.0,40.0,1,0.5,2.8498242675484406,0.0
2022-02-04 09:43:00+00:00,Food delivery,2,53.7009035916561,35.0,45.0,881126d191fffff,881126d1d3fffff,1.79,0.0,10.0,40.0,2,1.0,3.7824719692268656,0.0
2022-02-04 09:44:00+00:00,Food delivery,1,33.98867688181919,35.0,45.0,881126d067fffff,881126d067fffff,1.82,0.0,10.0,40.0,0,0.0,3.0048864636146604,0.0
2022-02-04 09:44:00+00:00,Food delivery,1,51.112629523601214,35.0,45.0,881126d33dfffff,881126d33dfffff,1.83,0.0,10.0,40.0,0,0.0,4.064211153054159,0.0
2022-02-04 09:47:00+00:00,Food delivery,1,15.062629523601212,20.0,30.0,881126d305fffff,881126d305fffff,1.83,0.0,10.0,25.0,0,0.0,3.094238844546397,0.0
2022-02-04 09:49:00+00:00,Food delivery,3,36.73673512603585,30.0,40.0,881126d067fffff,881126d029fffff,1.84,0.0,10.0,35.0,1,0.5,3.0048864636146604,0.0
2022-02-04 09:49:00+00:00,Food delivery,1,29.69596285690121,20.0,30.0,881126d1c1fffff,881126d1c5fffff,1.83,0.0,10.0,25.0,1,0.5,3.175649837647823,0.0
2022-02-04 09:52:00+00:00,Food delivery,2,65.84434342000702,45.0,55.0,881126d303fffff,881126d347fffff,1.85,0.0,10.0,50.0,3,1.5,3.578105737752985,0.0
2022-02-04 09:52:00+00:00,Food delivery,1,57.44346603389484,40.0,50.0,881126d339fffff,881126d307fffff,1.87,0.0,10.0,45.0,1,0.5,4.229858866242744,0.0
2022-02-04 09:54:00+00:00,Retail,2,28.77679936719484,20.0,30.0,881126d331fffff,881126d33dfffff,1.87,0.0,10.0,25.0,1,0.5,4.688780331316055,0.0
2022-02-04 09:54:00+00:00,Retail,1,21.61834545891736,35.0,45.0,881126d307fffff,881126d33dfffff,1.88,0.0,10.0,40.0,1,0.5,3.2052688715229807,0.0
2022-02-04 09:54:00+00:00,Food delivery,1,20.34346603389484,25.0,35.0,881126d1c1fffff,881126d027fffff,1.87,0.0,10.0,30.0,2,1.0,3.175649837647823,0.0
2022-02-04 09:56:00+00:00,Food delivery,1,36.41013270049484,25.0,35.0,881126d225fffff,881126d22dfffff,1.87,0.0,10.0,30.0,1,0.5,3.0014489474323525,0.0
2022-02-04 09:59:00+00:00,Food delivery,2,44.85213727872227,30.0,40.0,881126d315fffff,881126d315fffff,1.86,0.0,10.0,35.0,0,0.0,3.0748837452532496,0.0
2022-02-04 10:00:00+00:00,Food delivery,4,43.62929619030122,35.0,45.0,881126d191fffff,881126c265fffff,1.83,0.0,10.0,40.0,3,1.5,3.7824719692268656,0.0
2022-02-04 10:02:00+00:00,Food delivery,2,40.4175702583561,30.0,40.0,881126d06dfffff,881126d06dfffff,1.79,0.0,10.0,35.0,0,0.0,4.261943734540301,0.0
2022-02-04 10:03:00+00:00,Food delivery,1,81.68442546704595,60.0,70.0,881126d04dfffff,881126d243fffff,1.74,0.0,10.0,65.0,7,3.5,2.8498242675484406,0.0
2022-02-04 10:03:00+00:00,Food delivery,1,34.29054886879654,30.0,40.0,881126d341fffff,881126d36bfffff,1.75,0.0,10.0,35.0,2,1.0,3.0817145092823583,0.0
2022-02-04 10:04:00+00:00,Food delivery,2,52.07760194255545,25.0,35.0,881126d339fffff,881126d339fffff,1.71,0.0,10.0,30.0,0,0.0,4.229858866242744,0.0
2022-02-04 10:06:00+00:00,Food delivery,2,45.13911433410908,30.0,40.0,881126d04dfffff,881126d22dfffff,1.67,0.0,10.0,35.0,3,1.5,2.8498242675484406,0.0
2022-02-04 10:08:00+00:00,Food delivery,2,54.0768999398037,50.0,60.0,881126d053fffff,881126d211fffff,1.65,0.0,10.0,55.0,5,2.5,2.5624253730316258,0.0
2022-02-04 10:09:00+00:00,Food delivery,2,75.99356660650369,50.0,60.0,881126d331fffff,881126d335fffff,1.65,0.0,10.0,55.0,1,0.5,4.688780331316055,0.0
2022-02-04 10:10:00+00:00,Food delivery,3,58.458143830081774,40.0,50.0,881126d045fffff,881126d069fffff,1.66,0.0,10.0,45.0,1,0.5,3.1448105359072636,0.0
2022-02-04 10:10:00+00:00,Food delivery,1,23.276899939803695,20.0,30.0,881126d1c1fffff,881126d1c7fffff,1.65,0.0,10.0,25.0,1,0.5,3.175649837647823,0.0
2022-02-04 10:11:00+00:00,Food delivery,1,68.37244766740909,40.0,50.0,881126d311fffff,881126d319fffff,1.67,0.0,10.0,45.0,1,0.5,4.202151005748496,0.0
2022-02-04 10:12:00+00:00,Food delivery,4,59.86703590635049,40.0,50.0,881126d191fffff,881126c269fffff,1.69,0.0,10.0,45.0,2,1.0,3.7824719692268656,0.0
2022-02-04 10:13:00+00:00,Food delivery,2,41.11093527585545,40.0,50.0,881126d345fffff,88089969b1fffff,1.71,0.0,10.0,45.0,4,2.0,4.4126751228498495,0.0
2022-02-04 10:14:00+00:00,Food delivery,1,66.00771209937236,40.0,50.0,881126d331fffff,881126d305fffff,1.72,0.0,10.0,45.0,3,1.5,4.688780331316055,0.0
2022-02-04 10:14:00+00:00,Food delivery,1,42.42760194255545,35.0,45.0,881126d339fffff,881126d303fffff,1.71,0.0,10.0,40.0,1,0.5,4.229858866242744,0.0
2022-02-04 10:17:00+00:00,Food delivery,1,22.427601942555448,10.0,30.0,881126d323fffff,881126d323fffff,1.71,0.0,20.0,20.0,0,0.0,3.1682942766646023,0.0
2022-02-04 10:18:00+00:00,Food delivery,2,41.11093527585545,30.0,40.0,881126d331fffff,881126d335fffff,1.71,0.0,10.0,35.0,1,0.5,4.688780331316055,0.0
2022-02-04 10:21:00+00:00,Retail,11,48.14738798174422,40.0,50.0,881126d1c5fffff,881126d1cbfffff,1.7,0.0,10.0,45.0,2,1.0,5.400979705799808,0.0
2022-02-04 10:22:00+00:00,Food delivery,2,31.63370257295049,25.0,35.0,881126d0a7fffff,881126d1d3fffff,1.69,0.0,10.0,30.0,2,1.0,4.188248054374338,0.0
2022-02-04 10:38:00+00:00,Food delivery,1,40.85814383008177,35.0,45.0,881126d069fffff,881126d061fffff,1.66,0.0,10.0,40.0,1,0.5,3.909612260368141,0.0
2022-02-04 10:38:00+00:00,Food delivery,2,31.3768999398037,35.0,45.0,881126d331fffff,881126d323fffff,1.65,0.0,10.0,40.0,2,1.0,4.688780331316055,0.0
2022-02-04 10:39:00+00:00,Food delivery,2,36.81984489759336,30.0,40.0,881126d345fffff,881126d347fffff,1.68,0.0,10.0,35.0,1,0.5,4.4126751228498495,0.0
2022-02-04 10:39:00+00:00,Food delivery,2,42.06405464834421,50.0,60.0,881126d06dfffff,881126d061fffff,1.7,0.0,10.0,55.0,1,0.5,4.261943734540301,0.0
2022-02-04 10:39:00+00:00,Food delivery,1,27.11703590635049,25.0,35.0,881126d305fffff,881126d301fffff,1.69,0.0,10.0,30.0,1,0.5,3.094238844546397,0.0
2022-02-04 10:43:00+00:00,Food delivery,4,47.41093527585544,30.0,40.0,881126d04dfffff,881126d041fffff,1.71,0.0,10.0,35.0,1,0.5,2.8498242675484406,0.0
2022-02-04 10:46:00+00:00,Food delivery,3,33.55771209937236,25.0,35.0,881126d311fffff,881126d315fffff,1.72,0.0,10.0,30.0,1,0.5,4.202151005748496,0.0
2022-02-04 10:52:00+00:00,Food delivery,1,20.357712099372357,25.0,35.0,881126d1c3fffff,881126d189fffff,1.72,0.0,10.0,30.0,1,0.5,4.796138033268401,0.0
2022-02-04 10:52:00+00:00,Retail,4,43.92760194255545,25.0,35.0,881126d331fffff,881126d33dfffff,1.71,0.0,10.0,30.0,1,0.5,4.688780331316055,0.0
2022-02-04 10:54:00+00:00,Food delivery,1,23.84104543267236,40.0,50.0,881126d067fffff,881126d061fffff,1.72,0.0,10.0,45.0,1,0.5,3.0048864636146604,0.0
2022-02-04 10:56:00+00:00,Food delivery,1,28.65771209937236,25.0,35.0,881126d33dfffff,881126d305fffff,1.72,0.0,10.0,30.0,2,1.0,4.064211153054159,0.0
2022-02-04 10:57:00+00:00,Food delivery,1,28.044268609155445,30.0,40.0,881126d335fffff,881126d323fffff,1.71,0.0,10.0,35.0,1,0.5,3.250088634202888,0.0
2022-02-04 11:00:00+00:00,Retail,11,31.43370257295049,40.0,50.0,881126d209fffff,881126d20dfffff,1.69,0.0,10.0,45.0,1,0.5,2.2571935533680394,0.0
2022-02-04 11:02:00+00:00,Food delivery,1,27.46984489759336,25.0,35.0,881126d347fffff,881126d36bfffff,1.68,0.0,10.0,30.0,1,0.5,3.875933984265193,0.0
2022-02-04 11:04:00+00:00,Food delivery,2,96.81703590635048,20.0,30.0,881126d2a5fffff,881126d053fffff,1.69,0.0,10.0,25.0,1,0.5,7.052630748085973,0.0
2022-02-04 11:05:00+00:00,Retail,19,60.31405464834421,50.0,60.0,881126d04dfffff,881126d249fffff,1.7,0.0,10.0,55.0,8,4.0,2.8498242675484406,0.0
2022-02-04 11:07:00+00:00,Food delivery,3,26.244268609155448,30.0,40.0,881126d31dfffff,881126d315fffff,1.71,0.0,10.0,35.0,1,0.5,3.179929085005798,0.0
2022-02-04 11:09:00+00:00,Food delivery,5,27.65771209937236,35.0,45.0,881126d0cdfffff,881126d2a3fffff,1.72,0.0,10.0,40.0,2,1.0,8.745010991649329,0.0
2022-02-04 11:10:00+00:00,Retail,7,49.51775880044596,45.0,55.0,881126d339fffff,881126d305fffff,1.74,0.0,10.0,50.0,2,1.0,4.229858866242744,0.0
2022-02-04 11:15:00+00:00,Food delivery,16,44.384425467045965,35.0,45.0,881126d347fffff,881126d319fffff,1.74,0.0,10.0,40.0,4,2.0,3.875933984265193,0.0
2022-02-04 11:24:00+00:00,Food delivery,1,25.767758800445964,25.0,35.0,881126d335fffff,881126d335fffff,1.74,0.0,10.0,30.0,0,0.0,3.250088634202888,0.0
2022-02-04 11:25:00+00:00,Food delivery,2,33.067758800445965,25.0,35.0,881126d045fffff,881126d067fffff,1.74,0.0,10.0,30.0,3,1.5,3.1448105359072636,0.0
2022-02-04 11:27:00+00:00,Food delivery,1,67.04054886879653,40.0,50.0,881126d267fffff,881126d22dfffff,1.75,0.0,10.0,45.0,1,0.5,5.156526067444951,0.0
2022-02-04 11:33:00+00:00,Food delivery,1,36.30109213374596,25.0,35.0,881126d061fffff,881126d00dfffff,1.74,0.0,10.0,30.0,2,1.0,3.335974153569731,0.0
2022-02-04 11:41:00+00:00,Food delivery,2,31.64054886879654,20.0,30.0,881126d061fffff,881126d069fffff,1.75,0.0,10.0,25.0,1,0.5,3.335974153569731,0.0
2022-02-04 11:41:00+00:00,Food delivery,1,19.44054886879654,30.0,40.0,881126d0a9fffff,881126c249fffff,1.75,0.0,10.0,35.0,3,1.5,3.108744976203293,0.0
2022-02-04 11:44:00+00:00,Food delivery,2,28.113902121882237,30.0,40.0,881126d331fffff,881126d335fffff,1.76,0.0,10.0,35.0,1,0.5,4.688780331316055,0.0
2022-02-04 11:48:00+00:00,Food delivery,1,27.76390212188224,25.0,35.0,881126d267fffff,881126d229fffff,1.76,0.0,10.0,30.0,1,0.5,5.156526067444951,0.0
2022-02-04 11:50:00+00:00,Food delivery,6,37.484425467045966,35.0,45.0,881126d067fffff,881126d06bfffff,1.74,0.0,10.0,40.0,2,1.0,3.0048864636146604,0.0
2022-02-04 11:58:00+00:00,Food delivery,1,9.324378765972355,5.0,25.0,881126d331fffff,881126d331fffff,1.72,0.0,20.0,15.0,0,0.0,4.688780331316055,0.0
2022-02-04 12:02:00+00:00,Food delivery,1,26.877601942555447,20.0,30.0,881126d315fffff,881126d303fffff,1.71,0.0,10.0,25.0,1,0.5,3.0748837452532496,0.0
2022-02-04 12:04:00+00:00,Food delivery,2,10.66984489759336,15.0,25.0,881126d33dfffff,881126d331fffff,1.68,0.0,10.0,20.0,1,0.5,4.064211153054159,0.0
2022-02-04 12:06:00+00:00,Food delivery,2,17.58911433410908,15.0,25.0,881126d33dfffff,881126d333fffff,1.67,0.0,10.0,20.0,2,1.0,4.064211153054159,0.0
2022-02-04 12:07:00+00:00,Food delivery,1,42.54147716338177,15.0,25.0,881126d311fffff,881126d319fffff,1.66,0.0,10.0,20.0,1,0.5,4.202151005748496,0.0
2022-02-04 12:09:00+00:00,Food delivery,1,25.860233273103702,15.0,25.0,881126d1ebfffff,881126d1e1fffff,1.65,0.0,10.0,20.0,1,0.5,3.9511384302407677,0.0
2022-02-04 12:13:00+00:00,Retail,15,36.67868286137625,50.0,60.0,881126d1cbfffff,881126c26bfffff,1.64,0.0,10.0,55.0,8,4.0,3.2218352431773463,0.0
2022-02-04 12:15:00+00:00,Food delivery,4,40.84534952807625,50.0,60.0,881126d331fffff,881126d305fffff,1.64,0.0,10.0,55.0,3,1.5,4.688780331316055,0.0
2022-02-04 12:21:00+00:00,Food delivery,1,38.08119836932863,20.0,30.0,881126d331fffff,881126d335fffff,1.62,0.0,10.0,25.0,1,0.5,4.688780331316055,0.0
2022-02-04 12:21:00+00:00,Food delivery,1,34.93186656073357,10.0,30.0,881126d32bfffff,881126d32bfffff,1.61,0.0,20.0,20.0,0,0.0,6.35361869280684,0.0
2022-02-04 12:28:00+00:00,Food delivery,1,21.03186615973832,10.0,20.0,881126d239fffff,881126d239fffff,1.59,0.0,10.0,15.0,0,0.0,2.929997104747892,0.0
2022-02-04 12:33:00+00:00,Food delivery,1,38.364469305181515,20.0,30.0,881126d301fffff,881126d305fffff,1.58,0.0,10.0,25.0,1,0.5,3.208926676738345,0.0
2022-02-04 12:55:00+00:00,Food delivery,2,27.59780263848151,30.0,40.0,881126d331fffff,881126d333fffff,1.58,0.0,10.0,35.0,1,0.5,4.688780331316055,0.0
2022-02-04 12:58:00+00:00,Food delivery,1,29.711399006219068,30.0,40.0,881126d219fffff,881126d253fffff,1.56,0.0,10.0,35.0,1,0.5,3.528376422250741,0.0
2022-02-04 13:01:00+00:00,Food delivery,3,38.10233660986906,25.0,35.0,881126d311fffff,881126d319fffff,1.53,0.0,10.0,30.0,1,0.5,4.202151005748496,0.0
2022-02-04 13:08:00+00:00,Food delivery,8,50.01468318379865,30.0,40.0,881126d0a9fffff,881126c267fffff,1.52,0.0,10.0,35.0,7,3.5,3.108744976203293,0.0
2022-02-04 13:09:00+00:00,Food delivery,1,23.09300259300943,15.0,25.0,881126d317fffff,881126d061fffff,1.51,0.0,10.0,20.0,2,1.0,2.4391542674789477,0.0
2022-02-04 13:11:00+00:00,Food delivery,3,35.85966925970944,15.0,25.0,881126d305fffff,881126d305fffff,1.51,0.0,10.0,20.0,0,0.0,3.094238844546397,0.0
2022-02-04 13:12:00+00:00,Food delivery,2,29.893002593009435,30.0,40.0,881126d347fffff,881126d369fffff,1.51,0.0,10.0,35.0,2,1.0,3.875933984265193,0.0
2022-02-04 13:17:00+00:00,Food delivery,2,33.589322368076296,30.0,40.0,881126d2a1fffff,881126d2bbfffff,1.54,0.0,10.0,35.0,4,2.0,1.8214081797021513,0.0
2022-02-04 13:30:00+00:00,Food delivery,2,32.915432842592125,35.0,45.0,881126d191fffff,881126d0adfffff,1.6,0.0,10.0,40.0,3,1.5,3.7824719692268656,0.0
2022-02-04 13:43:00+00:00,Food delivery,4,40.47481049678177,25.0,35.0,881126d219fffff,881126d219fffff,1.66,0.0,10.0,30.0,0,0.0,3.528376422250741,0.0
2022-02-04 13:44:00+00:00,Food delivery,2,7.972447667409082,5.0,25.0,881126d339fffff,881126d339fffff,1.67,0.0,20.0,15.0,0,0.0,4.229858866242744,0.0
2022-02-04 13:44:00+00:00,Food delivery,3,20.63651156429336,25.0,35.0,881126d06bfffff,881126d06dfffff,1.68,0.0,10.0,30.0,2,1.0,2.9742945567361363,0.0
2022-02-04 13:46:00+00:00,Food delivery,4,82.00317823089337,60.0,70.0,881126d191fffff,881126d2a3fffff,1.68,0.0,10.0,65.0,10,5.0,3.7824719692268656,0.0
2022-02-04 13:46:00+00:00,Food delivery,3,46.87244766740909,30.0,40.0,881126d1c1fffff,881126d1d9fffff,1.67,0.0,10.0,35.0,3,1.5,3.175649837647823,0.0
2022-02-04 13:47:00+00:00,Food delivery,1,53.05578100080909,55.0,65.0,881126d04dfffff,8808996995fffff,1.67,0.0,10.0,60.0,8,4.0,2.8498242675484406,0.0
2022-02-04 13:48:00+00:00,Food delivery,4,33.991477163381774,30.0,40.0,881126d33dfffff,881126d337fffff,1.66,0.0,10.0,35.0,2,1.0,4.064211153054159,0.0
2022-02-04 13:50:00+00:00,Food delivery,4,17.98911433410908,15.0,35.0,881126d301fffff,881126d301fffff,1.67,0.0,20.0,25.0,0,0.0,3.208926676738345,0.0
2022-02-04 13:50:00+00:00,Food delivery,2,25.90578100080908,25.0,35.0,881126d311fffff,881126d311fffff,1.67,0.0,10.0,30.0,0,0.0,4.202151005748496,0.0
2022-02-04 13:51:00+00:00,Food delivery,2,43.80036923965049,25.0,35.0,881126d0cbfffff,881126d097fffff,1.69,0.0,10.0,30.0,6,3.0,7.475255766409389,0.0
2022-02-04 13:53:00+00:00,Food delivery,1,22.544268609155445,20.0,30.0,881126d06bfffff,881126d045fffff,1.71,0.0,10.0,25.0,1,0.5,2.9742945567361363,0.0
2022-02-04 13:58:00+00:00,Food delivery,2,32.171086215394524,25.0,35.0,881126d331fffff,881126d333fffff,1.73,0.0,10.0,30.0,1,0.5,4.688780331316055,0.0
